id x y z vx vy vz fx fy fz c_apE 
14 1.2835 14.6035 1.31255 -0.382999 0.393076 -0.221362 1.45128 -1.35286 -0.736845 -5.1071 
15 5.94728 6.69844 5.73559 2.86666 -1.2152 -1.79623 -0.296949 1.38953 0.417657 -5.02941 
16 1.42736 14.5879 6.05843 0.00345528 4.69187 0.0362546 -0.261212 -0.536482 0.369063 -5.17846 
17 5.90041 6.96192 10.6352 0.0865305 -0.503337 1.2672 0.19894 -1.6045 0.104565 -5.00498 
18 1.40939 14.3677 10.4692 1.69541 -4.85564 -7.75511 -0.0704929 0.308222 -0.000850627 -5.21085 
19 2.81008 1.9205 1.32302 2.07036 0.809976 -2.50968 0.743245 -0.945981 -0.242232 -5.04534 
20 7.52434 9.31567 1.31546 1.66299 1.2539 1.74189 -0.755893 1.57834 -0.016722 -5.04833 
21 2.97562 1.69587 5.92661 -0.662028 0.56095 -1.02005 0.397083 0.692195 -0.304563 -5.18939 
22 7.18862 9.38515 5.92843 -0.936925 -1.04716 -0.704506 1.36959 -0.501154 -0.0666512 -5.01939 
23 2.96879 1.6269 10.5884 -3.52992 0.344882 0.821048 -0.476732 -0.216187 0.00392766 -5.14086 
24 7.39249 9.41549 10.4373 -2.6024 2.73027 3.77079 -0.557395 -0.253454 -0.308603 -5.05729 
25 1.51712 4.34207 1.14878 1.39163 3.53648 4.85111 -0.757894 1.33888 -0.0456316 -5.03461 
26 5.84782 11.8946 1.23891 3.22876 -2.90275 0.168988 0.9558 -1.0192 0.475545 -4.98935 
27 1.68435 4.28454 5.82068 1.02384 -1.95435 -3.12626 -0.811127 0.169709 0.340246 -5.24028 
28 5.69057 11.968 5.8958 1.50044 -0.289077 1.65466 0.971891 0.0784203 -0.108033 -5.11882 
29 1.41511 4.18366 10.6367 0.0497287 -0.907752 -1.89557 0.262664 0.511846 -0.212945 -5.1243 
30 5.75326 11.8859 10.5213 0.0331059 3.15494 -1.03931 1.40239 0.205673 -0.107587 -5.06357 
31 8.68864 7.00465 1.29052 -2.92543 -0.49805 -3.99351 2.2146 -1.50333 -0.471035 -4.97004 
32 4.49894 14.213 1.30438 0.495351 -6.52878 0.0105937 -1.61263 1.71327 -0.588942 -5.10587 
33 0.0103057 6.80214 5.85212 -2.51017 2.89973 -4.36313 0.0359832 0.0832988 -0.248084 -5.04083 
34 4.42085 14.5348 5.87803 3.41861 2.40682 0.81444 -0.220457 0.444334 0.314804 -5.10301 
35 8.68577 6.87583 10.561 -0.471581 0.575977 4.49232 1.17054 -0.398483 -0.102207 -5.0711 
36 4.42685 14.4888 10.3959 6.98763 -1.92156 -1.8765 -0.465395 -0.381493 -0.237447 -5.04181 
37 5.89759 1.56602 0.933392 -5.47525 -0.761207 0.687351 -0.97811 0.411479 1.31708 -5.19004 
38 1.67429 9.32225 1.08427 0.0710907 -0.0969916 -0.286661 -1.44465 -0.262585 0.503917 -4.95824 
39 5.94388 1.79969 5.65851 1.58787 1.33365 -2.89976 -0.190863 -0.507031 0.589649 -5.21289 
40 1.79382 9.1515 5.87046 0.773801 -4.07215 0.832239 -2.11345 0.834881 -0.14511 -4.78467 
41 5.78892 1.38335 10.7212 -0.573923 -3.67553 -0.899152 0.679825 2.32833 -0.114395 -5.02326 
42 1.48455 9.35665 10.5202 2.43424 2.0591 -2.65603 0.709929 -0.485247 -0.0227081 -5.04603 
43 4.57706 4.27833 1.19259 -1.9074 1.80893 1.84996 -0.501692 0.21913 0.270894 -5.14752 
44 8.75248 11.9299 1.28137 2.34638 3.91993 -3.66221 0.496621 -0.171492 0.0133829 -5.13624 
45 4.60014 4.35507 5.71287 1.07781 -2.84533 -4.56097 -1.00346 -1.73624 -0.328989 -4.98692 
46 0.00932564 11.8434 5.97689 1.70024 2.92056 0.736826 -0.132764 -0.126719 -0.0765715 -5.15268 
47 4.47143 4.14347 10.4842 2.78944 2.71399 3.39862 -0.284114 -0.297294 0.587031 -5.12592 
48 0.0931126 11.6957 10.4211 -3.45269 0.145961 -3.81196 -1.07109 1.59947 0.0305566 -5.06294 
49 3.03947 6.83924 1.0577 -2.10949 0.212654 3.96821 -0.627961 0.126247 0.203424 -5.17676 
50 7.30387 14.4547 1.06058 -3.67274 3.79111 4.95061 0.0383688 0.0131633 -0.323978 -5.03818 
51 3.02522 6.76781 5.79765 1.75 5.32105 -2.996 0.512448 0.223079 0.34684 -5.08371 
52 7.45382 14.478 5.91138 -1.64378 -0.915773 -0.812159 -0.841581 -0.195728 0.269961 -5.24415 
53 2.9096 6.72201 10.5588 -1.6562 -3.71073 -4.30868 -0.0148679 0.188552 0.631461 -5.0999 
54 7.3923 14.5005 10.6232 -0.826564 3.15684 -0.240072 0.5517 -1.05581 0.414009 -5.08058 
55 1.45706 0.815069 3.45688 -2.21473 4.07698 0.959747 0.457206 0.49029 -0.544911 -5.06996 
56 5.89368 8.61634 3.63728 1.63759 -1.60758 -0.311535 0.0154254 -0.44901 0.105689 -5.10675 
57 1.60551 0.775528 8.30777 -9.46389 2.01103 1.21415 -0.9308 0.649028 -0.192312 -5.10892 
58 6.08969 8.27046 8.16044 1.19478 -7.96152 0.328718 -1.44093 0.66127 -0.116646 -4.84395 
59 1.40671 0.907614 12.9716 -1.52167 3.01106 -0.011479 0.817733 -0.621119 0.0604229 -5.10151 
60 5.9046 8.69726 12.8399 2.63325 0.987777 -0.81416 0.0811024 -0.676353 -0.273895 -5.09845 
61 0.0487055 3.41371 3.39601 -3.66581 0.335082 3.94679 0.710607 0.63434 -0.121714 -5.24689 
62 4.35827 11.1222 3.49688 0.498108 1.01818 1.88854 -0.191795 0.128163 0.264639 -5.04185 
63 0.107915 3.50973 8.27275 -1.30362 0.991561 1.70741 -0.310926 -0.922996 0.426876 -5.09025 
64 4.44112 10.9269 8.00621 -1.84292 -0.105531 -1.34863 0.0557181 0.695674 0.711766 -5.03526 
65 8.84639 3.41448 12.8617 3.78725 1.64167 -2.83589 0.174737 0.0983258 -0.429128 -5.05829 
66 4.20707 11.2177 12.782 -2.42553 -0.948964 5.71407 1.24937 -0.876402 0.236348 -5.03289 
67 7.49207 6.00166 3.50555 2.35865 2.79433 0.394909 -0.439455 0.0801177 0.116267 -5.06176 
68 2.73786 13.6187 3.52596 -2.84612 0.937265 -3.30366 0.341215 -0.18891 0.00861577 -5.07648 
69 7.31243 5.88467 8.26758 2.67416 -1.96373 1.38986 0.323136 -0.0199646 -0.103808 -5.03572 
70 2.96077 13.5286 8.19998 2.80954 -1.29025 1.64381 0.000786306 -0.206665 -0.378528 -5.16468 
71 7.4912 5.84649 12.9382 1.24083 1.74705 -4.03748 -0.433609 1.16887 -0.620251 -5.06052 
72 2.89644 13.5754 12.8505 4.09769 -1.60782 9.22128 -0.73776 0.802537 0.392444 -5.07701 
73 4.39427 0.689355 3.57766 -2.70426 0.409854 -3.27213 0.530621 0.560556 -0.316268 -5.14973 
74 0.0624233 8.54474 3.75108 0.60089 2.32488 5.59826 -0.852135 0.654256 -0.762064 -5.13414 
75 4.43919 0.800702 8.18511 1.52482 -0.743856 1.88077 0.501634 0.566825 -0.241095 -5.04523 
76 8.83047 8.36745 8.21651 0.107651 -1.1333 1.55728 0.618257 0.174543 -0.728045 -5.08681 
77 4.31067 0.820835 13.021 -5.34398 1.8193 0.498101 -0.145562 -0.384695 -0.151138 -5.25585 
78 0.10646 8.5032 12.9165 4.2344 1.33358 3.62286 -0.960168 0.304057 -0.120225 -5.14472 
79 3.12224 3.36998 3.4577 2.16064 0.215924 3.72774 -1.25816 0.398688 0.0511594 -5.04669 
80 7.28068 11.1509 3.43544 -2.21817 1.94813 0.724458 0.196166 -0.4672 0.0467724 -5.10376 
81 2.99967 3.49757 8.2622 -1.09308 -3.64432 3.08 -0.255758 -0.758731 -0.444019 -5.07514 
82 7.22085 10.9389 8.23403 -2.51804 2.82135 0.86629 1.31803 0.281875 -0.15006 -5.14206 
83 3.06232 3.57453 12.8184 -0.67467 3.84453 1.9015 -0.869806 -0.758361 -0.0914105 -5.19093 
84 7.31605 11.081 12.9443 1.94996 0.978528 -5.42259 0.939251 0.230005 -0.034932 -5.06034 
85 1.47571 6.17608 3.44516 -0.222929 -0.0620017 0.27681 0.375028 -1.52383 -0.250267 -5.12302 
86 5.8231 13.5441 3.40586 1.05782 -3.50797 -1.39922 -0.0746395 1.05834 0.727661 -5.0693 
87 1.43656 5.98843 8.36327 -2.95158 5.43205 -2.55687 0.355573 -0.0303322 -0.474245 -5.14825 
88 5.98559 13.7302 8.24047 1.57981 2.86989 -2.94359 -0.243621 -0.841999 0.083923 -5.16705 
89 1.53464 6.09973 12.7967 0.57692 -0.651574 -1.19924 0.0349663 -0.809937 -0.117392 -5.19485 
90 5.84843 13.4981 12.7565 2.77533 -4.11453 1.77751 0.518598 0.696896 -0.00156901 -5.1557 
91 7.35417 0.911159 3.55437 8.58486 -0.264574 3.51611 0.12666 -0.199113 0.186049 -5.09883 
92 2.925 8.66885 3.51558 -0.692097 -0.735969 -1.20286 -0.463032 -0.239695 -0.238363 -5.04826 
93 7.38628 1.00258 8.15904 7.36073 -1.38303 -1.06274 0.749561 -0.15229 -0.111422 -5.14908 
94 3.01622 8.46879 8.12782 2.31485 -8.17785 1.07276 0.340588 -0.342839 0.329439 -5.08824 
95 7.33437 0.876533 12.8793 2.90088 0.651463 4.29506 -0.0146422 -0.330156 0.436239 -5.04651 
96 2.99926 8.56822 12.8502 -2.57695 -5.0153 -1.50372 -0.0755045 -0.31857 0.118553 -5.06971 
97 5.86039 3.40453 3.39301 0.62002 -1.95159 -0.683371 0.774974 -0.0132029 -0.12046 -5.09844 
98 1.31926 11.0977 3.59046 -0.606029 0.533739 4.55201 0.062346 0.541068 0.438697 -5.07251 
99 5.83082 3.44976 8.13309 0.485304 -5.82513 0.731366 0.21949 -0.914722 0.627372 -5.14507 
100 1.47587 10.9167 8.04458 4.39213 -1.55029 -1.02229 -0.41384 0.778505 0.241815 -5.1384 
101 5.82391 3.48146 12.8534 -1.18769 -3.51824 -0.0559772 0.36768 -0.594393 0.548107 -5.10224 
102 1.44377 11.0744 12.8029 -3.68232 -1.73969 -1.86618 -0.401348 -0.0588246 -0.159507 -5.05366 
103 4.33847 6.05795 3.39426 -4.9081 3.76138 1.47902 0.799353 -0.082103 -0.0281237 -5.14734 
104 8.65091 13.7427 3.57852 -0.116215 -0.82467 0.789066 0.883931 -0.602413 0.0638621 -5.09271 
105 4.40594 5.861 8.3166 -1.54522 3.06763 1.28401 0.326285 0.915008 -0.097524 -5.11082 
106 8.78196 13.5349 8.35348 0.706745 -4.09102 -2.77593 0.373932 0.224745 0.145378 -5.1644 
107 4.60453 6.05183 12.7751 -1.25023 3.14296 2.35087 -0.83778 0.0938958 0.450481 -5.13752 
108 0.0986746 13.5771 12.8473 -5.47057 5.50246 -0.952477 -1.06819 0.454306 -0.697984 -5.24147 
1 8.81426 1.84084 1.14162 1.28878 0.543681 -0.741033 0.181061 -1.7848 -0.250004 -4.95011 
2 4.40364 9.4112 1.17307 -4.76463 -1.01454 4.07191 0.301669 0.219106 -0.116278 -5.04138 
3 -0.00349893 1.72453 5.8251 -1.27425 -0.842244 -1.48173 0.389238 -0.385134 -0.0114874 -5.25114 
4 4.48206 9.34808 5.81016 -2.88375 -2.48057 3.461 -0.435088 0.447456 -0.221358 -5.15841 
5 8.78855 1.46909 10.6793 2.08879 2.90943 1.81438 0.735189 1.22284 -0.335796 -5.09415 
6 4.53806 9.38697 10.6497 -2.63392 2.21512 -0.500321 -0.652534 -0.881731 0.421571 -5.15449 
7 7.38124 4.17248 1.13792 -0.689486 2.62641 -1.15354 -0.839482 0.725484 0.173015 -5.01713 
8 2.90882 11.9476 1.24525 5.36649 -1.97684 -2.29277 0.708515 0.0819439 0.0785955 -5.21118 
9 7.32118 4.1587 5.8245 -6.09479 0.666888 4.41798 0.385833 0.0559988 0.547598 -5.16006 
10 2.90367 12.105 5.77052 10.1282 -7.53682 4.41312 0.125299 -1.17863 -0.37658 -5.10398 
11 7.37639 4.17292 10.5569 5.48718 2.98069 3.07777 1.09774 -0.0661401 0.0874429 -5.21049 
12 2.77722 11.8568 10.7242 1.44651 1.7436 2.93238 0.809052 -0.0602137 -0.596601 -5.14478 
13 5.96308 6.78462 1.03236 0.0483255 -1.50948 0.319222 0.132152 0.804045 -0.0430864 -5.08436 
14 1.44337 14.5865 1.04643 -2.79995 3.37848 0.290286 -0.16888 0.627183 -0.0651404 -5.10789 
15 5.97462 6.7845 5.91171 0.103779 3.26178 2.30098 -0.0719489 0.1349 -0.109845 -5.1109 
16 1.56579 14.5755 5.78317 -0.929436 -2.92102 -2.06267 -1.27797 0.0783591 0.416093 -5.07776 
17 5.92558 6.5546 10.5593 -0.798974 -0.0645987 -3.45525 0.342529 1.0734 0.319552 -5.24748 
18 1.67479 14.4176 10.6259 -1.48512 4.345 5.00376 -1.01273 0.584156 -0.466365 -4.92612 
19 2.9079 1.62654 1.01666 -3.22744 -1.5164 1.59628 -0.0641638 0.787127 0.0814126 -5.19761 
20 7.49773 9.56443 1.12552 -2.68795 -1.11334 -3.57776 -0.604863 -1.66633 -0.114576 -4.83286 
21 3.07706 1.71765 5.85802 -0.987778 -0.223234 0.777565 -0.968154 0.409592 0.249582 -5.07689 
22 7.51774 9.33368 5.87904 0.825541 -2.98854 -1.05139 -1.53156 0.0325143 0.393779 -5.09267 
23 2.95723 1.64522 10.6333 3.98709 1.9887 -1.73272 -0.448993 0.076749 0.226321 -5.10883 
24 7.39478 9.22288 10.5202 1.92776 -6.24744 -4.29209 0.0668392 0.382004 -0.32395 -5.17516 
25 1.35271 4.22613 1.25936 -0.185208 -6.21278 -2.53034 0.95491 0.458705 -0.0490588 -5.016 
26 6.03546 11.8536 1.13 -2.11251 6.60597 4.17302 -1.12737 1.5292 0.0659237 -5.07531 
27 1.47327 4.36896 5.98129 -1.26997 -0.715088 3.53857 -0.141116 -1.34542 -1.03576 -4.88284 
28 5.89879 11.9273 5.89135 -3.24706 -2.37752 -0.634996 -0.313476 0.299558 -0.141177 -5.18151 
29 1.49376 4.27739 10.3976 -0.309366 -1.18568 -0.575757 -0.497893 -1.25657 -0.279113 -5.2946 
30 5.81272 11.9803 10.5285 -2.03848 -2.23052 2.54325 0.558962 -0.599653 -0.271607 -5.04547 
31 0.107214 6.74508 1.00627 2.35765 1.40301 3.15529 -1.31509 1.03988 0.0746834 -5.12269 
32 4.35328 14.4961 1.09785 2.29026 6.81117 0.44372 0.127914 -0.69747 0.150702 -5.19479 
33 0.017794 6.79409 5.83772 0.184022 0.479106 0.357943 0.07808 0.710373 0.180127 -5.23714 
34 4.33298 14.5924 5.73025 -3.77308 -2.36507 -0.960286 0.844798 -0.871198 -0.0476715 -5.06443 
35 0.0986149 6.75865 10.551 1.94447 -1.72751 -6.62778 -0.993027 -0.335254 0.204788 -5.08044 
36 4.38726 14.3439 10.8222 -2.1943 2.79236 2.36217 0.845442 0.977104 -0.96657 -5.0319 
37 5.78214 1.73337 1.37603 5.81564 3.82187 -1.97378 0.645894 -0.13394 -1.22863 -5.1306 
38 1.31436 9.52844 1.30235 -1.41095 0.804689 -1.87785 1.45463 -0.367122 -0.618304 -5.07229 
39 5.90537 1.59697 5.89623 -2.17897 -2.1857 2.04709 0.670078 0.53423 0.284045 -4.98591 
40 1.37382 9.5197 5.95378 0.479441 3.84842 -2.07671 1.48119 -0.916035 -0.0849431 -5.08955 
41 5.88547 1.77526 10.549 0.196191 2.23305 -0.210055 -0.379179 -1.50158 0.599104 -5.20748 
42 1.47305 9.2936 10.4508 -2.898 -0.821035 3.33328 0.17758 0.544916 0.0722683 -5.19375 
43 4.32714 4.33424 1.16186 -1.23108 -2.6584 -0.419178 -0.334971 -0.014662 -0.0889506 -5.13276 
44 0.0738894 12.1514 1.04576 -2.65988 0.384521 3.15201 -0.562851 -0.270661 0.616094 -5.0834 
45 4.45859 4.13395 5.93629 -2.03661 0.731221 2.53327 -0.110888 0.321994 -1.51124 -4.97549 
46 8.78192 11.9685 5.91831 -0.170184 0.908766 -0.749796 0.202177 0.821673 -0.0291979 -5.19166 
47 4.41758 4.21205 10.6903 -5.14232 -2.1659 -2.38072 -0.393309 -0.428818 -0.043184 -5.13169 
48 8.71573 12.1174 10.4407 3.36169 2.18924 2.24725 0.54861 -1.51771 -0.365284 -5.06382 
49 2.86701 6.97678 1.26527 0.717228 1.05504 -0.636894 0.231814 -0.773858 0.137345 -5.03049 
50 7.33958 14.5198 1.36767 5.03236 -4.58261 -0.79009 0.0702402 0.1263 -0.497661 -5.20985 
51 3.01143 6.81856 5.8062 -2.66523 1.15788 -0.435266 -0.0387131 0.543932 -0.302349 -5.19929 
52 7.32784 14.5842 5.73225 4.06926 2.21178 -0.749197 0.711845 -0.619297 -0.287756 -5.07447 
53 2.95814 6.65185 10.5106 4.66638 2.18891 2.9565 0.757043 1.13655 -0.35298 -5.26002 
54 7.43559 14.4567 10.4772 -1.45898 -1.60312 -1.64447 -0.878423 1.00052 -0.0142805 -5.15802 
55 1.51774 0.992978 3.51218 2.16327 -3.20827 -4.51917 -0.699247 -0.304302 0.221612 -5.18507 
56 5.94775 8.51372 3.29225 -0.255616 1.29919 -0.786538 0.292325 0.630707 -0.171349 -5.1988 
57 1.52135 0.822688 8.21725 7.11592 -1.17565 -2.98746 -0.624822 0.148373 0.397908 -5.23101 
58 5.84134 8.49879 8.20388 -1.8759 8.61171 2.00731 0.623225 -1.23437 -0.0952034 -5.21211 
59 1.45816 0.788803 12.7576 -0.670564 -2.10639 -0.853931 -0.805685 0.721481 0.151106 -5.07489 
60 6.07679 8.48451 13.0776 -2.82711 -5.07546 0.713987 -0.80644 0.0350898 0.0103379 -5.1726 
61 0.0273231 3.49994 3.50329 1.89419 -1.46041 -4.3946 -0.501287 -0.537213 0.212367 -5.16719 
62 4.34892 11.095 3.55048 2.67021 0.185867 -2.99203 -0.225916 0.414751 0.00338406 -5.17809 
63 8.85235 3.41632 8.15973 -0.953589 -6.2183 -0.249902 0.841767 -2.00952 0.0261212 -5.06525 
64 4.34973 11.0193 8.2654 -0.154385 0.521829 1.66509 0.865206 -0.0714966 0.258131 -5.17765 
65 -0.0104679 3.4322 12.9243 -4.71174 -2.03928 -1.24192 -0.617921 -0.690975 0.229042 -5.1196 
66 4.44203 10.9212 12.9216 3.54291 1.09464 -3.13463 0.0588383 0.437333 -0.231251 -5.21628 
67 7.238 6.07044 3.33193 -1.58724 0.860178 -0.412568 1.76658 -0.106981 -0.0263615 -5.18431 
68 2.95919 13.8715 3.47776 5.0917 0.679851 0.614085 -0.200975 -1.41949 0.0629463 -5.0986 
69 7.43982 5.82188 8.19706 -1.67904 4.39303 -1.88073 -0.741196 1.21032 0.203351 -5.11692 
70 3.02369 13.7065 8.12367 -1.78677 2.57716 -0.331165 -0.501767 -0.659679 0.089404 -5.15761 
71 7.2756 5.98756 12.889 -1.83196 -3.164 2.45289 1.05213 -0.193022 0.532866 -5.04319 
72 2.81001 13.6375 12.8212 -2.98649 -3.19505 -7.9664 0.534526 -0.654207 1.18077 -5.0478 
73 4.38765 0.913582 3.43506 0.125846 3.15994 6.81262 -0.263572 0.107662 -0.0894673 -5.02045 
74 8.84058 8.62748 3.3584 -0.282933 -7.78767 -7.96067 -0.269295 -0.905614 0.424329 -5.17392 
75 4.38459 0.811775 8.27568 -2.9616 -2.58268 3.36001 0.491857 -0.546662 0.163498 -5.09012 
76 8.82384 8.64009 8.22062 -0.918834 -0.317148 0.958836 0.810453 -1.71509 -0.0452006 -5.0476 
77 4.41884 0.698131 12.8427 9.44514 0.883296 -2.69936 0.0940605 0.667911 0.203929 -5.12804 
78 0.0299095 8.65238 12.8704 -1.15218 -2.11767 -4.01888 -0.139492 -0.746925 -0.0453665 -5.21433 
79 2.89268 3.49958 3.51784 -0.0482774 0.273589 -4.21661 0.46486 0.286103 -0.480415 -5.1583 
80 7.32787 11.1245 3.62035 1.14317 -0.302452 -2.76983 -0.0699045 0.496249 0.0596887 -5.22208 
81 2.97586 3.31388 8.13927 0.402173 2.2787 -1.31599 -0.21462 0.304745 0.0287029 -5.12171 
82 7.35721 10.9605 8.21585 3.94897 -2.07275 0.121734 -0.56412 1.17174 0.0644854 -4.92499 
83 2.87435 3.36323 13.0362 0.254354 -5.60671 -1.6874 1.17382 0.175504 -0.269456 -5.11263 
84 7.42514 11.1852 12.7709 -1.14244 1.55126 2.742 -0.042997 -0.00027687 -0.366538 -5.23562 
85 1.42206 5.9593 3.57091 -0.51508 4.60928 2.46708 0.572201 1.1535 0.581835 -5.08081 
86 5.80647 13.7399 3.61842 -0.982833 1.18086 -2.76644 0.699386 -0.637781 -0.224746 -5.11441 
87 1.39486 5.93344 7.93302 3.59825 -3.06988 2.06993 0.449437 1.10948 1.02352 -5.03941 
88 5.86869 13.6125 8.11822 -3.38131 -3.32219 2.77659 -0.0950711 -0.408657 -0.150939 -5.21174 
89 1.47901 5.85645 13.0387 -1.32495 -0.765129 0.411004 -0.764903 1.15984 -0.479182 -5.21192 
90 5.92701 13.7241 13.097 -2.81381 4.13447 0.943516 -1.06312 -0.897652 -0.348769 -5.14296 
91 7.42685 0.738382 3.42674 -5.4971 0.0173303 -3.53671 0.0697363 0.655839 0.38101 -5.11757 
92 2.95102 8.58024 3.3779 -1.32418 -1.95093 6.24718 -0.190416 -0.574652 0.32716 -5.22669 
93 7.33098 0.632184 8.19944 -4.88113 -2.57154 0.950631 0.967712 0.568397 -0.0830044 -5.21865 
94 3.05915 8.3938 8.30658 -2.83942 7.41763 -1.98349 -0.928881 -0.63959 0.0701688 -5.08105 
95 7.25689 0.83872 13.0718 -4.09723 0.176242 -1.44227 1.28283 -0.321381 0.247455 -5.1268 
96 2.97475 8.47922 12.8752 0.611245 3.76003 3.05754 0.0892265 0.0366986 0.146085 -5.17558 
97 5.95904 3.40327 3.45479 -3.59635 2.18537 3.02274 -0.131634 0.24366 -0.128391 -5.15657 
98 1.41789 11.089 3.51498 3.22572 0.775374 -5.46685 0.762704 0.395409 0.434381 -4.95636 
99 5.97918 3.17688 8.20929 0.969259 4.9775 0.124982 0.0542123 0.152865 -0.224731 -5.0182 
100 1.55879 10.9863 8.20337 -1.90593 4.19691 4.02231 -0.394913 0.338609 0.344969 -5.20151 
101 5.98741 3.26438 13.0549 0.435721 2.99291 3.15377 -0.872761 0.575721 0.0512551 -5.12918 
102 1.40727 11.1727 12.9142 5.56865 2.0926 1.73732 -0.123097 -0.509288 -0.132326 -5.12229 
103 4.57992 5.99051 3.55294 4.87975 -6.33457 1.797 -1.42344 -0.0849938 0.184208 -5.11441 
104 0.0882743 13.6334 3.44079 3.40357 0.866053 -4.15715 -0.547301 0.673346 0.0326063 -5.10228 
105 4.57299 5.59648 7.98049 2.73265 -5.00188 0.1226 -0.570551 2.85928 1.44952 -4.89925 
106 0.135809 13.6317 8.05633 1.48387 6.04247 0.325087 -0.323038 -0.305014 0.34632 -5.26819 
107 4.3911 5.9681 13.0995 -2.04108 -5.0093 -1.03283 0.0513163 -0.44809 -0.658741 -5.24517 
108 8.77158 13.8303 12.8433 2.74715 -2.36072 2.42211 0.176327 -0.223261 -0.0262853 -5.05699 
1 8.82155 1.62962 1.09751 -0.0563036 1.68193 2.31457 1.25409 1.06398 -0.0957653 -5.17796 
2 4.40366 9.33993 1.20861 3.13159 0.670996 -2.78012 -0.48928 0.269175 0.0308301 -5.21046 
3 8.74175 1.59272 5.76756 -2.05225 -1.55902 0.471619 0.149373 -0.20053 0.384938 -5.03123 
4 4.45691 9.30012 5.89015 2.22576 2.92342 -0.0606044 -0.195007 0.0896213 -0.185004 -5.10574 
5 0.0546782 1.74903 10.4277 -0.410083 -1.97467 1.06578 -0.832003 0.248829 0.676209 -4.99428 
6 4.27428 9.30748 10.5839 -0.78091 3.11609 -1.48826 0.937628 1.32077 -0.354528 -5.02789 
7 7.37171 4.4447 1.20205 1.14337 -2.57186 0.601559 -0.0459669 -1.1677 -0.0914314 -5.20419 
8 3.03856 12.11 0.952473 -6.33873 0.210084 1.91459 -0.707708 -0.723702 0.776394 -5.11527 
9 7.41742 4.31328 5.91299 3.19014 -0.569557 1.11547 -0.992639 -0.0707739 0.228004 -5.11287 
10 3.00839 11.7136 5.95856 -6.99204 5.24118 -1.68573 0.233083 0.885302 0.381944 -5.12551 
11 7.374 4.40669 10.5091 -6.54906 0.459831 -5.48077 0.304751 -1.49301 -0.0604965 -5.11316 
12 3.06553 12.0482 10.4676 1.24027 3.13383 1.82405 -0.47002 -0.33274 0.139115 -5.15873 
13 5.77756 6.80925 1.26432 -1.46223 -1.04785 0.819863 0.216457 -0.295602 0.197566 -5.20226 
14 1.65154 14.424 1.13536 3.70569 -6.99767 1.15847 -0.636217 0.579164 -0.352964 -4.99954 
15 5.79965 6.84488 5.87569 -2.06107 -4.73314 -0.700106 0.567908 -0.277629 -0.27047 -5.11091 
16 1.48253 14.3365 5.78858 3.79678 -1.43967 3.46585 0.261999 0.655599 0.120521 -5.14664 
17 5.91894 6.888 10.555 3.11205 1.1022 3.42183 0.196131 0.656955 -0.413777 -5.0092 
18 1.18622 14.6901 10.5263 1.11938 -4.48422 1.92339 1.10499 -1.20889 0.851417 -5.12365 
19 3.10964 1.6997 1.23119 3.4337 2.38631 1.95594 -0.796129 0.237056 0.552754 -4.96009 
20 7.14208 9.25758 0.997894 -0.290515 -2.18218 3.58121 0.815978 0.565125 0.0951352 -5.1176 
21 2.74036 1.59587 5.81309 1.20289 -2.92129 -1.06729 0.989725 -0.0372559 -0.382731 -5.14671 
22 7.34144 9.45633 5.75949 0.145149 5.90969 4.0743 0.553992 -0.655724 0.0467713 -5.14955 
23 2.99616 1.64117 10.4943 -1.56079 -4.43883 0.120038 0.0535885 0.167889 -0.0382572 -5.18184 
24 7.31085 9.40816 10.6675 0.00917711 7.6789 3.21279 1.0953 -1.1055 0.641951 -5.08705 
25 1.46128 4.33521 0.981923 -1.86865 4.86908 -0.322783 -0.292618 -1.63167 -0.145172 -5.12422 
26 5.78933 12.11 1.18589 3.97218 -4.39517 -3.70801 0.687165 -0.398552 0.212655 -5.13202 
27 1.27992 4.13275 5.74366 0.0295977 2.61582 0.327521 0.641531 0.901707 0.295195 -5.16514 
28 6.09901 11.909 5.75756 5.80606 1.01828 -1.74161 -1.36058 -0.454852 -0.228697 -5.02671 
29 1.46267 4.1734 10.6858 1.56549 2.79008 1.37361 0.551737 0.475462 -0.398078 -5.16252 
30 6.08387 11.8098 10.659 4.34842 0.244893 -1.66448 -1.78904 0.621735 -0.0492767 -4.99263 
31 8.80098 6.79475 1.11732 -2.60795 -1.91607 -0.871218 -0.171378 0.582934 -0.206156 -5.24923 
32 4.50278 14.8417 1.16532 2.22873 -1.17617 0.826152 0.780575 -1.23874 -0.409858 -5.04499 
33 -0.00234764 6.83726 5.89149 1.53631 -1.37682 3.57273 -0.977134 -0.00337395 0.571728 -5.06041 
34 4.50655 14.3464 6.01189 2.51551 -0.249586 1.26739 -0.635603 -0.0103081 0.117305 -5.23318 
35 -0.0108677 6.6886 10.4608 -2.76087 4.14828 4.06711 0.438543 1.11815 0.342237 -5.03491 
36 4.44547 14.59 10.4004 -2.30759 -1.10003 -0.659797 -0.437192 -0.451752 -0.235383 -5.16121 
37 6.02657 1.76046 1.03301 -1.03644 -0.750234 -0.748363 0.0615831 -0.0591892 -0.241679 -5.17681 
38 1.51295 9.31575 0.962806 1.23358 -4.53395 4.33256 -0.341632 -0.245398 0.793207 -5.18559 
39 5.81752 1.67801 5.99619 -1.27812 4.39336 0.575246 -0.553922 0.325918 -0.433993 -5.23002 
40 1.35955 9.40584 5.69367 -3.75627 -2.78122 2.22852 0.979795 -0.841496 0.411533 -5.11826 
